CompoundName,MixerLine,material_system,phase_route,system_route_branch,recipe_maturity_level,recipe_history_n_batches,similar_recipe_count,similar_recipe_list,similarity_score,cold_start_strategy,recommendation_readiness,safe_bounds_match_level,safe_bound_status,route_stage_status,recommendation_status,confidence_label,ood_flag,model_based_saving_pct,shadow_actual_saving_pct,recommended_DryMixing_Duration,recommended_WetMixing_Duration,recommended_PID_Duration,recommended_BottomMixing_Duration,delta_DryMixing_Duration,delta_WetMixing_Duration,delta_PID_Duration,delta_BottomMixing_Duration
M1-A03391---- 09 001,MB03,CarbonBlack,OilWet,CarbonBlack_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-A03391---- 09 005;M1-A03391---- 09 006;M1-A03391---- 09 003;M1-A16404B--- 01 002;M1-A16404---- 01 005,0.994,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-29.0,-40.0,0.0,-105.0
M1-A03391---- 09 001,MB03,CarbonBlack,OilWet,CarbonBlack_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-A03391---- 09 005;M1-A03391---- 09 006;M1-A03391---- 09 003;M1-A16404B--- 01 002;M1-A16404---- 01 005,0.993,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-29.0,-36.0,0.0,-106.0
M1-T19012---- 01 005,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T19012---- 01 006;M1-T19012---- 01 004;M1-T19012X1-- 01 004;M1-T19012X1-- 01 007;M1-T33025W3-- 04 005,0.995,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,RECOMMENDED,HIGH,False,24.05,17.37,0.0,42.9,33.8,92.2,0.0,-70.1,-95.2,-64.8
M1-T19012---- 01 005,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T19012---- 01 006;M1-T19012---- 01 004;M1-T19012X1-- 01 004;M1-T19012X1-- 01 007;M1-T33025W3-- 04 005,0.996,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,7.1,0.0,104.0,119.0,52.0,0.0,0.0,0.0,0.0
M1-T19012---- 01 005,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T19012---- 01 006;M1-T19012---- 01 004;M1-T19012X1-- 01 004;M1-T19012X1-- 01 007;M1-T33025W3-- 04 005,0.996,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,5.82,0.0,112.0,121.0,51.0,0.0,0.0,0.0,0.0
M1-T00011B8-- 02 001,MB02,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T00011B2-- 14 004;M1-T00011B2-- 14 001;M1-T00011B2-- 21 001;M1-T00011B2-- 21 002;M1-T00011B2-- 21 004,0.998,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,-7.75,0.0,35.0,18.0,88.0,0.0,0.0,0.0,0.0
M1-T00011B8-- 02 001,MB02,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T00011B2-- 14 004;M1-T00011B2-- 14 001;M1-T00011B2-- 21 001;M1-T00011B2-- 21 002;M1-T00011B2-- 21 004,0.998,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,-9.53,0.0,35.0,19.0,88.0,0.0,0.0,0.0,0.0
M1-T00011B8-- 02 001,MB02,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T00011B2-- 14 004;M1-T00011B2-- 14 001;M1-T00011B2-- 21 001;M1-T00011B2-- 21 002;M1-T00011B2-- 21 004,0.998,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,-11.54,0.0,37.0,18.0,88.0,0.0,0.0,0.0,0.0
M1-T33025XA-- 01 001,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T33025XA-- 01 002;M1-T33025W3-- 04 003;M1-T15760---- 06 002;M1-T15760B--- 01 003;M1-T15760---- 06 001,0.991,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,RECOMMENDED,HIGH,False,23.3,33.57,0.0,57.9,34.0,95.3,0.0,-6.1,-18.0,-51.7
M1-T33025XA-- 01 001,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T33025XA-- 01 002;M1-T15760---- 06 002;M1-T33025W3-- 04 003;M1-T15760B--- 01 003;M1-T15760---- 06 001,0.99,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,RECOMMENDED,HIGH,False,26.63,35.79,0.0,48.8,24.3,79.3,0.0,-12.2,-27.7,-45.7
M1-T33025XA-- 01 001,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T33025XA-- 01 002;M1-T15760---- 06 002;M1-T33025W3-- 04 003;M1-T15760B--- 01 003;M1-T33025W3-- 04 005,0.995,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,RECOMMENDED,HIGH,False,23.18,33.28,0.0,35.5,47.0,79.7,0.0,-22.5,-1.0,-44.3
M1-T01139B--- 14 003,MB03,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T17224---- 07 001;M1-T00011B2-- 16 001;M1-T00011B2-- 16 004;M1-T00011B8-- 01 004;M1-T00011B8-- 01 001,0.774,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,1.75,0.0,5.0,31.0,100.0,0.0,0.0,0.0,0.0
M1-T01139B--- 14 003,MB03,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T17224---- 07 001;M1-T00011B2-- 16 001;M1-T00011B2-- 16 004;M1-T00011B8-- 01 004;M1-T00011B8-- 01 001,0.775,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,-4.06,0.0,3.0,39.0,101.0,0.0,0.0,0.0,0.0
M1-T01139B--- 14 003,MB03,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T17224---- 07 001;M1-T00011B2-- 16 001;M1-T00011B2-- 16 004;M1-T00011B8-- 01 004;M1-T00011B8-- 01 001,0.774,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,-5.65,0.0,3.0,36.0,101.0,0.0,0.0,0.0,0.0
M1-T00011B2-- 16 002,MB03,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T00011B8-- 01 004;M1-T00011B8-- 01 001;M1-T00011B2-- 16 004;M1-T00011B2-- 16 001;M1-T00011B2-- 22 001,0.996,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,REJECTED_NEGATIVE_OR_ZERO_SAVING,HIGH,False,0.0,1.18,0.0,29.0,22.0,47.0,0.0,0.0,0.0,0.0
M1-T00011B2-- 16 002,MB03,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T00011B8-- 01 004;M1-T00011B2-- 16 004;M1-T00011B8-- 01 001;M1-T00011B2-- 16 001;M1-T00011B2-- 22 001,0.997,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,REJECTED_NEGATIVE_OR_ZERO_SAVING,HIGH,False,0.0,-10.64,0.0,27.0,19.0,72.0,0.0,0.0,0.0,0.0
M1-T00011B2-- 16 002,MB03,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T00011B8-- 01 004;M1-T00011B2-- 16 004;M1-T00011B8-- 01 001;M1-T00011B2-- 16 001;M1-T00011B2-- 22 001,0.997,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,REJECTED_NEGATIVE_OR_ZERO_SAVING,HIGH,False,0.0,-9.05,0.0,27.0,20.0,95.0,0.0,0.0,0.0,0.0
M1-B00163XM-- 02 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L1_SIMILAR_RECIPE_REFERENCE,4,5,M1-B00163R4-- 01 004;M1-B00163XV-- 01 001;M1-B00163R4-- 01 003;M1-B00163XV-- 01 002;M1-B00163XV-- 01 003,0.93,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,MEDIUM,False,0.0,-0.4,50.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0
M1-B00163XM-- 02 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L1_SIMILAR_RECIPE_REFERENCE,4,5,M1-B00163R4-- 01 004;M1-B00163XV-- 01 001;M1-B00163R4-- 01 003;M1-B00163XV-- 01 002;M1-B00163XV-- 01 003,0.93,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,HIGH,False,0.0,-4.53,50.0,31.0,0.0,35.0,0.0,0.0,0.0,0.0
M1-T10035B6-- 03 001,MB02,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T10035B7-- 02 001;M1-T17054B--- 01 001;M1-S08156---- 18 001;M1-S08156B1-- 03 002;M1-T17054---- 02 006,0.914,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,12.1,0.0,70.0,55.0,144.0,0.0,0.0,0.0,0.0
M1-S00211---- 10 001,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-S00211B--- 05 003;M1-T15760---- 06 002;M1-T15760B--- 01 003;M1-T15760---- 06 001;M1-T15760XP-- 01 003,0.974,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,12.31,0.0,78.0,19.0,59.0,0.0,0.0,0.0,0.0
M1-S00211---- 10 001,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-S00211B--- 05 003;M1-T15760---- 06 002;M1-T15760B--- 01 003;M1-T15760---- 06 001;M1-T15760XP-- 01 003,0.975,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,10.31,0.0,83.0,19.0,61.0,0.0,0.0,0.0,0.0
M1-S08156B1-- 01 004,ML07,Silica,OilWet,Silica_OilWet,L1_SIMILAR_RECIPE_REFERENCE,1,5,M1-S08156B1-- 01 003;M1-S08156---- 20 001;M1-S08156B1-- 01 005;M1-T05073XV-- 01 001;M1-T05073---- 06 007,0.998,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-4.89,0.0,44.0,16.0,25.0,0.0,0.0,0.0,0.0
M1-B15563R1-- 03 002,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-B00458---- 12 008;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458---- 12 003;M1-B00458---- 12 007,0.884,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-39.0,-5.0,0.0,-103.0
M1-B15563R1-- 03 002,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-B00458---- 12 008;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458---- 12 003;M1-B00458---- 12 007,0.885,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-21.0,0.0,-102.0
M1-B15563R1-- 03 002,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-B00458---- 12 008;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458---- 12 003;M1-B00458---- 12 007,0.884,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-39.0,-21.0,0.0,-102.0
M1-S08156B1-- 01 004,ML07,Silica,OilWet,Silica_OilWet,L1_SIMILAR_RECIPE_REFERENCE,1,5,M1-S08156B1-- 01 003;M1-S08156---- 20 001;M1-S08156B1-- 01 005;M1-T05073XV-- 01 001;M1-T05073---- 06 007,0.994,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,0.62,0.0,40.0,15.0,46.0,0.0,0.0,0.0,0.0
M1-S08156B1-- 01 004,ML07,Silica,OilWet,Silica_OilWet,L1_SIMILAR_RECIPE_REFERENCE,1,5,M1-S08156B1-- 01 003;M1-S08156---- 20 001;M1-S08156B1-- 01 005;M1-T05073XV-- 01 001;M1-T05073---- 06 007,0.994,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-2.88,0.0,43.0,17.0,46.0,0.0,0.0,0.0,0.0
M1-T00011B2-- 23 003,ML10,Silica,OilWet,Silica_OilWet,L1_SIMILAR_RECIPE_REFERENCE,1,5,M1-T00011B2-- 23 005;M1-T00011-M-- 01 004;M1-T00011B2-- 23 006;M1-T00011-M-- 01 003;M1-T01139-M-- 01 003,0.993,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,10.01,0.0,8.0,45.0,93.0,0.0,0.0,0.0,0.0
M1-T01139-A-- 02 001,MB02,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T17054---- 02 007;M1-T17054---- 02 006;M1-T00011B2-- 14 001;M1-T00011B2-- 14 004;M1-T00011B2-- 21 001,0.801,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,RECOMMENDED,HIGH,False,0.61,16.67,0.0,46.0,28.9,104.0,0.0,41.0,-10.1,-19.0
M1-T01139-A-- 02 001,MB02,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T17054---- 02 007;M1-T17054---- 02 006;M1-T00011B2-- 14 001;M1-T00011B2-- 14 004;M1-T00011B2-- 21 001,0.801,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,RECOMMENDED,HIGH,False,5.69,15.92,0.0,54.8,37.4,79.4,0.0,49.8,2.4,-43.6
M1-T01139-A-- 02 001,MB02,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T17054---- 02 007;M1-T17054---- 02 006;M1-T00011B2-- 14 001;M1-T00011B2-- 14 004;M1-T00011B2-- 21 001,0.802,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,RECOMMENDED,HIGH,False,5.76,13.55,0.0,53.7,39.4,77.6,0.0,48.7,-0.6,-43.4
M1-S08156---- 20 002,ML07,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-S08156---- 20 001;M1-S08156B1-- 01 005;M1-S08156B1-- 01 004;M1-S08156B1-- 01 003;M1-T05073XV-- 01 001,0.99,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,6.85,0.0,47.0,21.0,47.0,0.0,0.0,0.0,0.0
M1-S08156---- 20 002,ML07,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-S08156---- 20 001;M1-S08156B1-- 01 005;M1-S08156B1-- 01 004;M1-S08156B1-- 01 003;M1-T05073XV-- 01 001,0.989,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,5.17,0.0,47.0,21.0,47.0,0.0,0.0,0.0,0.0
M1-S08156---- 20 002,ML07,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-S08156---- 20 001;M1-S08156B1-- 01 005;M1-S08156B1-- 01 004;M1-S08156B1-- 01 003;M1-T05073XV-- 01 001,0.989,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,REJECTED_NEGATIVE_OR_ZERO_SAVING,HIGH,False,0.0,4.08,0.0,46.0,21.0,46.0,0.0,0.0,0.0,0.0
M1-A06441R1-- 04 001,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L1_SIMILAR_RECIPE_REFERENCE,5,5,M1-A06441R2-- 01 005;M1-R00037W9-- 03 001;M1-A00268R2-- 05 001;M1-A00268R2-- 05 006;M1-A00268R2-- 05 003,0.98,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,-10.71,48.0,29.0,0.0,104.0,0.0,0.0,0.0,0.0
M1-M08161Y--- 02 011,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-M08161X3-- 01 001;M1-A44268---- 01 002;M1-B00163R4-- 01 003;M1-B00163XV-- 01 001;M1-A00205W4-- 01 001,0.912,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-45.0,-5.0,0.0,-50.0
M1-M08161Y--- 02 011,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-M08161X3-- 01 001;M1-A44268---- 01 002;M1-B00163R4-- 01 003;M1-B00163XV-- 01 001;M1-A00205W4-- 01 001,0.912,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,-5.0,0.0,-48.0
M1-M08161Y--- 02 011,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-M08161X3-- 01 001;M1-A44268---- 01 002;M1-B00163R4-- 01 003;M1-B00163XV-- 01 001;M1-A00205W4-- 01 001,0.912,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,-5.0,0.0,-50.0
M1-T00011B2-- 22 004,MB03,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T00011B2-- 22 005;M1-T00011B8-- 01 001;M1-T00011B8-- 01 004;M1-T00011XZ-- 04 002;M1-T00011B2-- 16 004,0.984,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,REJECTED_NEGATIVE_OR_ZERO_SAVING,HIGH,False,0.0,-13.11,0.0,14.0,81.0,37.0,0.0,0.0,0.0,0.0
M1-T00011B2-- 22 004,MB03,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T00011XZ-- 04 002;M1-T00011B2-- 16 004;M1-T00011B8-- 01 004;M1-T00011B2-- 16 001;M1-T00011B2-- 22 005,0.98,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,False,0.0,-1.32,0.0,29.0,17.0,51.0,0.0,0.0,0.0,0.0
M1-T00011B2-- 22 004,MB03,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T00011XZ-- 04 002;M1-T00011B2-- 16 004;M1-T00011B8-- 01 004;M1-T00011B2-- 16 001;M1-T00011B2-- 22 005,0.98,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,False,0.0,-14.76,0.0,9.0,32.0,50.0,0.0,0.0,0.0,0.0
M1-B00460B--- 04 009,ML10,CarbonBlack,OilWet,CarbonBlack_OilWet,L1_SIMILAR_RECIPE_REFERENCE,2,5,M1-B00460B--- 04 007;M1-B00460XP-- 02 001;M1-B00460B--- 04 002;M1-B00460-M-- 01 003;M1-B00460B--- 04 001,0.982,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,True,0.0,-3.74,24.0,29.0,0.0,137.0,0.0,0.0,0.0,0.0
M1-B00460B--- 04 009,ML10,CarbonBlack,OilWet,CarbonBlack_OilWet,L1_SIMILAR_RECIPE_REFERENCE,2,5,M1-B00460XP-- 02 001;M1-B00460B--- 04 007;M1-B00460B--- 04 002;M1-B00460-M-- 01 003;M1-B00460B--- 04 001,0.981,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,True,0.0,-5.34,24.0,31.0,0.0,138.0,0.0,0.0,0.0,0.0
