CompoundName,MixerLine,material_system,phase_route,system_route_branch,recipe_maturity_level,recipe_history_n_batches,similar_recipe_count,similar_recipe_list,similarity_score,cold_start_strategy,recommendation_readiness,safe_bounds_match_level,safe_bound_status,route_stage_status,recommendation_status,confidence_label,ood_flag,model_based_saving_pct,shadow_actual_saving_pct,recommended_DryMixing_Duration,recommended_WetMixing_Duration,recommended_PID_Duration,recommended_BottomMixing_Duration,delta_DryMixing_Duration,delta_WetMixing_Duration,delta_PID_Duration,delta_BottomMixing_Duration
M1-B00458---- 12 007,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,19,5,M1-B00458---- 12 003;M1-B00458XM-- 04 002;M1-B00458XV-- 01 002;M1-B00458---- 12 008;M1-B00458B1-- 02 003,0.994,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,3.92,50.0,19.0,0.0,103.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 007,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,19,5,M1-B00458---- 12 003;M1-B00458XM-- 04 002;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458---- 12 008,0.994,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,1.15,50.0,18.0,0.0,103.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 007,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,19,5,M1-B00458---- 12 003;M1-B00458XM-- 04 002;M1-B00458---- 12 008;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003,0.993,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-1.82,50.0,18.0,0.0,103.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 007,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,19,5,M1-B00458B1-- 02 002;M1-B00458B1-- 02 001;M1-B00458---- 12 005;M1-B00458XM-- 04 002;M1-B00458---- 12 004,0.994,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-0.1,50.0,15.0,0.0,102.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 007,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,19,5,M1-B00458B1-- 02 002;M1-B00458B1-- 02 001;M1-B00458---- 12 005;M1-B00458XM-- 04 002;M1-B00458---- 12 004,0.994,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-0.79,50.0,17.0,0.0,102.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 007,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,19,5,M1-B00458B1-- 02 002;M1-B00458XM-- 04 002;M1-B00458---- 12 008;M1-B00458B1-- 02 001;M1-B00458---- 12 003,0.992,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,6.63,50.0,22.0,0.0,102.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 007,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,19,5,M1-B00458B1-- 02 002;M1-B00458XM-- 04 002;M1-B00458B1-- 02 001;M1-B00458---- 12 008;M1-B00458---- 12 003,0.993,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,3.5,49.0,20.0,0.0,103.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 007,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,19,5,M1-B00458B1-- 02 002;M1-B00458XM-- 04 002;M1-B00458B1-- 02 001;M1-B00458---- 12 003;M1-B00458---- 12 005,0.993,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-0.23,50.0,20.0,0.0,105.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 007,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,19,5,M1-B00458---- 12 008;M1-B00458---- 12 003;M1-B00458XM-- 04 003;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003,0.995,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,12.0,49.0,16.0,0.0,104.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,25,5,M1-B00458XM-- 04 003;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458---- 12 003;M1-B00458XM-- 04 002,0.997,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,4.02,51.0,21.0,0.0,103.0,0.0,0.0,0.0,0.0
